Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Company
2023-12-11,132.3800048828125,133.33999633789062,131.36000061035156,133.2899932861328,31138000,0.0,0.0,GOOGL,Alphabet Inc. (A)
2023-12-12,131.80999755859375,133.0,131.25999450683594,132.52000427246094,29032800,0.0,0.0,GOOGL,Alphabet Inc. (A)
2023-12-13,133.3800048828125,133.5,131.57000732421875,132.57000732421875,30104800,0.0,0.0,GOOGL,Alphabet Inc. (A)
2023-12-14,133.3800048828125,133.72000122070312,129.69000244140625,131.94000244140625,38722400,0.0,0.0,GOOGL,Alphabet Inc. (A)
2023-12-15,131.6199951171875,133.50999450683594,131.17999267578125,132.60000610351562,50815200,0.0,0.0,GOOGL,Alphabet Inc. (A)
2023-12-18,132.6300048828125,137.14999389648438,132.42999267578125,135.8000030517578,32258000,0.0,0.0,GOOGL,Alphabet Inc. (A)
2023-12-19,136.83999633789062,137.47000122070312,136.0800018310547,136.64999389648438,25476800,0.0,0.0,GOOGL,Alphabet Inc. (A)
2023-12-20,138.97000122070312,141.6999969482422,138.07000732421875,138.33999633789062,49107200,0.0,0.0,GOOGL,Alphabet Inc. (A)
2023-12-21,139.49000549316406,140.69000244140625,139.17999267578125,140.4199981689453,27488300,0.0,0.0,GOOGL,Alphabet Inc. (A)
2023-12-22,140.77000427246094,141.99000549316406,140.7100067138672,141.49000549316406,26514600,0.0,0.0,GOOGL,Alphabet Inc. (A)
2023-12-26,141.58999633789062,142.67999267578125,141.19000244140625,141.52000427246094,16780300,0.0,0.0,GOOGL,Alphabet Inc. (A)
2023-12-27,141.58999633789062,142.0800018310547,139.88999938964844,140.3699951171875,19628600,0.0,0.0,GOOGL,Alphabet Inc. (A)
2023-12-28,140.77999877929688,141.13999938964844,139.75,140.22999572753906,16045700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2023-12-29,139.6300048828125,140.36000061035156,138.77999877929688,139.69000244140625,18727200,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-01-02,138.5500030517578,139.4499969482422,136.47999572753906,138.1699981689453,23711200,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-01-03,137.25,139.6300048828125,137.0800018310547,138.9199981689453,24212100,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-01-04,138.4199981689453,139.16000366210938,136.35000610351562,136.38999938964844,27137700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-01-05,136.75,137.16000366210938,135.14999389648438,135.72999572753906,22506000,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-01-08,136.2899932861328,139.00999450683594,136.25999450683594,138.83999633789062,21404000,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-01-09,138.5,141.49000549316406,138.14999389648438,140.9499969482422,24759600,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-01-10,141.0,143.0,140.91000366210938,142.27999877929688,21320200,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-01-11,143.49000549316406,145.22000122070312,140.63999938964844,142.0800018310547,24008700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-01-12,142.6699981689453,143.1999969482422,141.82000732421875,142.64999389648438,18768600,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-01-16,142.0,144.35000610351562,141.4499969482422,142.49000549316406,22670500,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-01-17,141.35000610351562,141.83999633789062,138.89999389648438,141.47000122070312,20968600,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-01-18,142.0500030517578,144.2100067138672,141.99000549316406,143.47999572753906,25746400,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-01-19,144.74000549316406,146.4499969482422,144.3800048828125,146.3800048828125,33300700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-01-22,147.10000610351562,148.38999938964844,145.83999633789062,145.99000549316406,32200400,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-01-23,145.88999938964844,147.17999267578125,145.5,147.0399932861328,21636100,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-01-24,148.5399932861328,149.85000610351562,148.10000610351562,148.6999969482422,25233500,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-01-25,150.07000732421875,153.0500030517578,149.5399932861328,151.8699951171875,29149100,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-01-26,151.10000610351562,152.5399932861328,151.00999450683594,152.19000244140625,26115500,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-01-29,152.05999755859375,153.77999877929688,151.42999267578125,153.50999450683594,27784300,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-01-30,152.8000030517578,153.6199951171875,151.19000244140625,151.4600067138672,36331800,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-01-31,143.6199951171875,144.0,139.8699951171875,140.10000610351562,71910000,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-02-01,142.1199951171875,143.05999755859375,140.7899932861328,141.16000366210938,40466500,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-02-02,139.25999450683594,142.6199951171875,136.5,142.3800048828125,62470600,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-02-05,142.82000732421875,145.47000122070312,142.77999877929688,143.67999267578125,38505400,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-02-06,144.64999389648438,145.36000061035156,143.19000244140625,144.10000610351562,29128200,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-02-07,144.75999450683594,145.6199951171875,143.92999267578125,145.5399932861328,25208900,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-02-08,145.8300018310547,146.3300018310547,145.10000610351562,145.91000366210938,22563800,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-02-09,146.67999267578125,149.44000244140625,146.17999267578125,149.0,26829500,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-02-12,148.4199981689453,149.33999633789062,147.3699951171875,147.52999877929688,21564100,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-02-13,144.9199981689453,146.6699981689453,143.69000244140625,145.13999938964844,27837700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-02-14,146.0800018310547,146.52000427246094,144.08999633789062,145.94000244140625,22704200,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-02-15,143.13999938964844,143.52000427246094,140.4600067138672,142.77000427246094,37590700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-02-16,142.99000549316406,143.19000244140625,140.13999938964844,140.52000427246094,31451100,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-02-20,139.66000366210938,142.0800018310547,139.49000549316406,141.1199951171875,25144700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-02-21,141.4499969482422,142.69000244140625,140.67999267578125,142.5500030517578,23315700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-02-22,144.92999267578125,145.0,142.8000030517578,144.08999633789062,27191900,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-02-23,143.6699981689453,144.67999267578125,143.42999267578125,143.9600067138672,19493800,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-02-26,142.13999938964844,142.44000244140625,137.38999938964844,137.57000732421875,53641800,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-02-27,138.02000427246094,139.25,137.08999633789062,138.8800048828125,33099200,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-02-28,137.89999389648438,138.00999450683594,135.41000366210938,136.3800048828125,37328600,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-02-29,137.27999877929688,138.86000061035156,136.39999389648438,138.4600067138672,42133000,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-03-01,138.42999267578125,138.8699951171875,136.9199981689453,137.13999938964844,31119500,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-03-04,135.66000366210938,135.66000366210938,131.91000366210938,133.35000610351562,55999400,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-03-05,131.8800048828125,133.24000549316406,130.6699981689453,132.6699981689453,40194800,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-03-06,133.1199951171875,133.5800018310547,130.85000610351562,131.39999389648438,35318600,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-03-07,132.7899932861328,134.94000244140625,131.61000061035156,134.3800048828125,37738200,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-03-08,134.2100067138672,138.08999633789062,134.0,135.41000366210938,39343100,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-03-11,136.1300048828125,139.10000610351562,136.1300048828125,137.6699981689453,32437800,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-03-12,137.02999877929688,139.3800048828125,137.02999877929688,138.5,27563400,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-03-13,139.0,141.08999633789062,138.99000549316406,139.7899932861328,23347200,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-03-14,141.19000244140625,143.58999633789062,140.4600067138672,143.10000610351562,42753400,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-03-15,142.5,143.17999267578125,140.02999877929688,141.17999267578125,49460600,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-03-18,148.61000061035156,152.14999389648438,147.1699981689453,147.67999267578125,69273700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-03-19,148.16000366210938,148.7899932861328,146.0800018310547,147.02999877929688,24070400,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-03-20,148.0,148.86000061035156,146.74000549316406,148.74000549316406,21311500,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-03-21,149.47000122070312,150.3699951171875,146.89999389648438,147.60000610351562,24755600,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-03-22,149.1199951171875,151.5800018310547,148.97999572753906,150.77000427246094,29175700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-03-25,149.94000244140625,150.3800048828125,147.82000732421875,150.07000732421875,19229300,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-03-26,150.22000122070312,152.25999450683594,149.97999572753906,150.6699981689453,22149100,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-03-27,151.17999267578125,151.63999938964844,148.89999389648438,150.8699951171875,22879200,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-03-28,150.85000610351562,151.42999267578125,150.1699981689453,150.92999267578125,24485400,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-04-01,150.69000244140625,155.74000549316406,150.61000061035156,155.49000549316406,31730800,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-04-02,153.5,154.6999969482422,152.14999389648438,154.55999755859375,24586000,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-04-03,153.60000610351562,155.0800018310547,152.72999572753906,154.9199981689453,24705000,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-04-04,153.5,154.77000427246094,150.4499969482422,150.52999877929688,34724700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-04-05,150.02999877929688,153.4199981689453,149.60000610351562,152.5,23449300,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-04-08,152.77999877929688,155.27000427246094,152.61000061035156,154.85000610351562,20702000,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-04-09,156.08999633789062,158.55999755859375,155.19000244140625,156.60000610351562,31113000,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-04-10,156.2100067138672,156.61000061035156,154.67999267578125,156.13999938964844,22838600,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-04-11,156.91000366210938,159.67999267578125,156.4600067138672,159.41000366210938,27166400,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-04-12,157.9600067138672,160.22000122070312,157.13999938964844,157.72999572753906,25329200,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-04-15,158.86000061035156,159.24000549316406,154.58999633789062,154.86000061035156,27136500,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-04-16,154.19000244140625,155.64999389648438,153.42999267578125,154.39999389648438,20779500,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-04-17,155.6199951171875,157.0800018310547,154.5800018310547,155.47000122070312,21763100,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-04-18,155.33999633789062,156.94000244140625,154.6199951171875,156.00999450683594,19883000,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-04-19,156.1999969482422,156.36000061035156,152.3000030517578,154.08999633789062,32239100,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-04-22,154.30999755859375,157.63999938964844,154.05999755859375,156.27999877929688,26446200,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-04-23,156.9600067138672,158.97000122070312,156.27999877929688,158.25999450683594,21151600,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-04-24,157.49000549316406,159.57000732421875,157.1699981689453,159.1300048828125,22779100,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-04-25,151.3300018310547,156.49000549316406,150.8699951171875,156.0,57109700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-04-26,174.3699951171875,174.7100067138672,169.64999389648438,171.9499969482422,64665300,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-04-29,169.05999755859375,169.5500030517578,165.2100067138672,166.14999389648438,45610000,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-04-30,165.61000061035156,168.10000610351562,162.60000610351562,162.77999877929688,33562900,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-05-01,164.3000030517578,167.1199951171875,163.08999633789062,163.86000061035156,33493200,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-05-02,164.7899932861328,166.72999572753906,163.88999938964844,166.6199951171875,24294500,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-05-03,167.55999755859375,167.9600067138672,163.0500030517578,167.24000549316406,34662400,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-05-06,167.4600067138672,168.13999938964844,166.02999877929688,168.10000610351562,21871300,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-05-07,168.5,171.75999450683594,168.38999938964844,171.25,28039700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-05-08,169.0,170.14999389648438,168.74000549316406,169.3800048828125,19569100,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-05-09,169.38999938964844,170.69000244140625,168.17999267578125,169.9600067138672,15346700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-05-10,168.02999877929688,169.85000610351562,166.19000244140625,168.64999389648438,29799900,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-05-13,164.25999450683594,169.27999877929688,164.0,169.13999938964844,31327600,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-05-14,169.77000427246094,171.25,168.8000030517578,170.33999633789062,25127100,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-05-15,170.6300048828125,172.64999389648438,170.50999450683594,172.50999450683594,26948400,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-05-16,173.2899932861328,175.1199951171875,172.69000244140625,174.17999267578125,27867900,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-05-17,174.17999267578125,176.27000427246094,173.69000244140625,176.05999755859375,24479300,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-05-20,176.19000244140625,178.77000427246094,176.0800018310547,176.9199981689453,22554400,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-05-21,176.89999389648438,178.14999389648438,175.80999755859375,177.85000610351562,16989400,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-05-22,176.63999938964844,177.14999389648438,175.2100067138672,176.3800048828125,17880000,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-05-23,177.07000732421875,178.25,172.9499969482422,173.5500030517578,21024900,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-05-24,174.97999572753906,175.77000427246094,173.64999389648438,174.99000549316406,16572500,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-05-28,174.4499969482422,177.27000427246094,174.3699951171875,176.39999389648438,20572200,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-05-29,175.42999267578125,176.83999633789062,174.72000122070312,175.89999389648438,23388700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-05-30,175.1999969482422,175.22000122070312,171.7899932861328,172.11000061035156,22958700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-05-31,171.86000061035156,173.05999755859375,169.44000244140625,172.5,37638900,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-06-03,172.5399932861328,174.52999877929688,171.16000366210938,173.1699981689453,27459100,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-06-04,173.27999877929688,173.85000610351562,171.88999938964844,173.7899932861328,26879600,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-06-05,175.1999969482422,176.64999389648438,173.92999267578125,175.41000366210938,22068500,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-06-06,175.89999389648438,177.14999389648438,175.75,176.72999572753906,23251000,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-06-07,177.0500030517578,177.8699951171875,174.3000030517578,174.4600067138672,19661400,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-06-10,174.97000122070312,177.05999755859375,172.75999450683594,175.00999450683594,23779200,0.2,0.0,GOOGL,Alphabet Inc. (A)
2024-06-11,176.22000122070312,176.83999633789062,173.77000427246094,176.6199951171875,21540600,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-06-12,178.25,180.41000366210938,176.11000061035156,177.7899932861328,27864700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-06-13,176.11000061035156,176.74000549316406,174.8800048828125,175.16000366210938,20913300,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-06-14,174.22000122070312,177.05999755859375,174.14999389648438,176.7899932861328,18063600,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-06-17,175.4600067138672,178.36000061035156,174.80999755859375,177.24000549316406,19618500,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-06-18,177.13999938964844,177.38999938964844,174.10000610351562,175.08999633789062,21869900,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-06-20,175.3699951171875,177.2899932861328,174.99000549316406,176.3000030517578,20160100,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-06-21,177.0,180.85000610351562,176.61000061035156,179.6300048828125,58582700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-06-24,180.16000366210938,180.88999938964844,178.6699981689453,179.22000122070312,18298000,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-06-25,179.6199951171875,184.2899932861328,179.4199981689453,184.02999877929688,23235600,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-06-26,182.6300048828125,184.50999450683594,182.47999572753906,183.8800048828125,19839000,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-06-27,184.17999267578125,186.0500030517578,184.02000427246094,185.41000366210938,18848900,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-06-28,184.32000732421875,185.1300048828125,181.9600067138672,182.14999389648438,29156600,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-07-01,183.02999877929688,183.8800048828125,181.3000030517578,182.99000549316406,16006100,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-07-02,182.0500030517578,185.57000732421875,181.55999755859375,185.24000549316406,17372500,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-07-03,184.85000610351562,186.08999633789062,184.0,185.82000732421875,10242100,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-07-05,185.86000061035156,190.86000061035156,185.8000030517578,190.60000610351562,20967500,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-07-08,189.89999389648438,190.1699981689453,187.77999877929688,189.02999877929688,21035900,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-07-09,190.30999755859375,191.36000061035156,188.72000122070312,188.97999572753906,15121400,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-07-10,189.14999389648438,191.75,189.02999877929688,191.17999267578125,15952500,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-07-11,189.85000610351562,190.86000061035156,185.0800018310547,185.57000732421875,25625800,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-07-12,185.0800018310547,187.11000061035156,184.49000549316406,185.07000732421875,22898400,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-07-15,184.9199981689453,188.24000549316406,184.9199981689453,186.52999877929688,16474000,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-07-16,187.36000061035156,188.67999267578125,183.3699951171875,183.9199981689453,18290700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-07-17,182.97000122070312,183.5500030517578,179.89999389648438,181.02000427246094,20734100,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-07-18,181.92999267578125,182.5,176.47000122070312,177.69000244140625,25315700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-07-19,178.8800048828125,180.2899932861328,177.1300048828125,177.66000366210938,18881900,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-07-22,180.58999633789062,182.6999969482422,180.22999572753906,181.6699981689453,24100300,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-07-23,182.0500030517578,183.61000061035156,181.5399932861328,181.7899932861328,36352700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-07-24,173.60000610351562,176.19000244140625,171.82000732421875,172.6300048828125,49585200,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-07-25,172.52000427246094,173.4199981689453,167.19000244140625,167.27999877929688,44852000,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-07-26,167.14999389648438,168.08999633789062,164.05999755859375,167.0,41336900,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-07-29,168.8300018310547,170.42999267578125,167.99000549316406,169.52999877929688,20293800,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-07-30,170.24000549316406,171.22999572753906,168.44000244140625,170.2899932861328,18959700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-07-31,173.24000549316406,174.25,170.00999450683594,171.5399932861328,25729100,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-08-01,170.25,174.0500030517578,168.8800048828125,170.75999450683594,24531400,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-08-02,166.44000244140625,168.50999450683594,164.6699981689453,166.66000366210938,29130100,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-08-05,155.5,164.42999267578125,154.92999267578125,159.25,53630700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-08-06,159.3300018310547,160.57000732421875,156.41000366210938,158.2899932861328,49004600,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-08-07,161.25,162.97999572753906,158.47000122070312,158.94000244140625,25138600,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-08-08,160.50999450683594,163.69000244140625,160.2100067138672,162.02999877929688,25578800,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-08-09,160.00999450683594,163.7899932861328,159.05999755859375,163.6699981689453,28602300,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-08-12,164.35000610351562,164.89999389648438,161.83999633789062,162.2899932861328,15895300,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-08-13,163.41000366210938,164.72999572753906,162.97000122070312,164.16000366210938,18551700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-08-14,162.39999389648438,163.22000122070312,157.7100067138672,160.3699951171875,40591100,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-08-15,160.5,161.63999938964844,159.61000061035156,161.3000030517578,31524300,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-08-16,161.47000122070312,165.05999755859375,161.1300048828125,162.9600067138672,24208600,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-08-19,165.27999877929688,166.69000244140625,164.25999450683594,166.6699981689453,22416200,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-08-20,166.89999389648438,168.63999938964844,166.82000732421875,167.17999267578125,18341500,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-08-21,165.14999389648438,166.85000610351562,164.6699981689453,165.85000610351562,22902000,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-08-22,167.25999450683594,167.58999633789062,163.30999755859375,163.8000030517578,22493300,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-08-23,164.72000122070312,166.17999267578125,163.8300018310547,165.6199951171875,13955700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-08-26,166.3800048828125,167.5500030517578,164.4600067138672,166.16000366210938,14190400,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-08-27,165.83999633789062,166.44000244140625,164.4600067138672,164.67999267578125,11821900,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-08-28,165.0399932861328,165.60000610351562,161.52999877929688,162.85000610351562,16407400,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-08-29,164.30999755859375,165.97000122070312,160.25,161.77999877929688,19699800,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-08-30,162.6199951171875,163.66000366210938,161.69000244140625,163.3800048828125,22123800,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-09-03,161.72000122070312,161.85000610351562,156.47999572753906,157.36000061035156,38945300,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-09-04,156.66000366210938,159.0,155.9600067138672,156.4499969482422,19353800,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-09-05,156.3000030517578,159.4499969482422,155.97999572753906,157.24000549316406,18688700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-09-06,157.3000030517578,157.8300018310547,150.5500030517578,150.9199981689453,37912100,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-09-09,152.50999450683594,153.39999389648438,147.22000122070312,148.7100067138672,39260500,0.2,0.0,GOOGL,Alphabet Inc. (A)
2024-09-10,150.4499969482422,151.27000427246094,148.33999633789062,148.66000366210938,31118800,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-09-11,149.9199981689453,151.5,147.52000427246094,151.16000366210938,29607700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-09-12,153.8000030517578,154.82000732421875,152.64999389648438,154.69000244140625,29695000,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-09-13,155.42999267578125,158.3800048828125,155.2100067138672,157.4600067138672,29591200,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-09-16,157.30999755859375,158.25,156.60000610351562,158.05999755859375,18379800,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-09-17,159.02000427246094,160.5500030517578,158.3800048828125,159.32000732421875,20715600,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-09-18,159.86000061035156,160.5,158.60000610351562,159.80999755859375,23677300,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-09-19,163.7100067138672,163.7899932861328,161.33999633789062,162.13999938964844,26587700,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-09-20,163.5,163.72999572753906,162.05999755859375,163.58999633789062,40896400,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-09-23,164.35000610351562,165.49000549316406,161.6699981689453,161.85000610351562,24150900,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-09-24,163.02999877929688,163.22000122070312,160.69000244140625,162.2899932861328,23332100,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-09-25,161.47000122070312,162.80999755859375,161.3000030517578,161.49000549316406,18869200,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-09-26,163.63999938964844,164.0800018310547,162.27999877929688,162.72999572753906,20319300,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-09-27,162.80999755859375,165.6999969482422,162.6300048828125,163.9499969482422,21101300,0.0,0.0,GOOGL,Alphabet Inc. (A)
2024-09-30,163.32000732421875,166.14999389648438,163.25999450683594,165.85000610351562,20413900,0.0,0.0,GOOGL,Alphabet Inc. (A)
